Probe_Set_ID	Gene_Symbol	Gene_name_1	Gene_name_2	Description	S_cerev_homol	log2_ratio_cdk8mut	log2_ratio_Æmed12	log2_ratio_Æmed15	log2_ratio_med17Æ50	log2_ratio_Æmed18	log2_ratio_Æmed20
1777307_at	SPBC839.14c	SPBC839.14c		methyltransferase	YIL064W	-0.533333333	0	-0.266666667	-0.125	-0.366666667	-0.044444444
1774136_s_at	SPBC839.15c	ef1a-c		translation elongation factor EF-1 alpha	YBR118W|YPR080W	0	0.022222222	0.1	-0.075	0.066666667	0.044444444
1769513_at	SPBC839.16	SPBC839.16		C-1-tetrahydrofolate synthase	YBR084W|YGR204W	0.044444444	0.1	0.044444444	-0.65	-0.233333333	0.066666667
1774497_at	SPBC839.17c	fkh1		peptidyl-prolyl cis-trans isomerase	YNL135C	0	0	0.066666667	0.05	0.133333333	0
1779409_at	SPBC887.01	SPBC887.01		acireductone dioxygenase family	YMR009W	0	0	0	0.625	0.055555556	0
1770970_at	SPBC887.02	SPBC887.02		ClC chloride channel	NONE	0	-0.066666667	-0.111111111	-0.1	-0.1	-0.033333333
1778424_at	SPBC887.03c	SPBC887.03c		Noc2p-Noc3p complex subunit	YLR002C	-0.1	-0.133333333	-0.066666667	0.05	-0.055555556	-0.077777778
1773485_at	SPBC887.04c	lub1		WD repeat protein Lub1	YKL213C	0	0	0	0.125	0.4	0
1772898_at	SPBC887.05c	cwf29		RNA-binding protein Cwf29	YIR005W	0	0	0.122222222	0.725	0.655555556	0.244444444
1777839_at	SPBC887.06c	snx3	grd19	PX domain protein	YOR357C	-0.8	0	0	0.5	0.3	0.566666667
1773048_at	SPBC887.07	mrpl38		mitochondrial ribosomal protein subunit L38	YKL170W	-0.055555556	-0.422222222	-0.588888889	-0.225	-0.088888889	0
1776899_at	SPBC887.08	SPBC887.08		sequence orphan	NONE	0.122222222	0	0	0.725	-0.077777778	-0.4
1774735_at	SPBC887.09c	SPBC887.09c		leucine-rich repeat protein	YOR353C	0	0	0.433333333	0.175	0.111111111	0
1771919_at	SPBC887.10	mcs4		two-component response regulator	YLR006C	-0.177777778	-0.211111111	-0.411111111	0.3	0.033333333	0
1776327_at	SPBC887.11	pus2		tRNA pseudouridylate synthase	YGL063W|YPL212C	0.344444444	0	0.688888889	0.4	0.288888889	0
1777101_at	SPBC887.12	SPBC887.12		P-type ATPase	YAL026C	0	-0.1	-0.211111111	0	0	0
1773481_at	SPBC887.13c	SPBC887.13c		3-oxoacyl-[acyl-carrier protein]-synthase (condensing enzyme)	YER061C	0	-0.433333333	0.1	0.525	0.177777778	-0.088888889
1774364_at	SPBC887.14c	pfh1	pif1	pif1 helicase homolog Pfh1	YHR031C|YML061C	0	-0.066666667	-0.511111111	0.45	-0.033333333	-0.066666667
1776616_at	SPBC887.15c	SPBC887.15c		sphingosine hydroxylase	YDR297W	-0.277777778	0	0.533333333	-0.05	0	0
1773473_at	SPBC887.16	SPBC887.16		dubious	NONE	0	0	1.355555556	0	0.388888889	-0.111111111
1779700_at	SPBC887.17	SPBC887.17		uracil permease	NONE	-0.666666667	-0.744444444	-0.255555556	0.325	0.066666667	0
1776537_at	SPBC887.18c	SPBC887.18c		transcription adaptor protein	YPL254W	0.133333333	0	0.066666667	0.125	0.055555556	0.044444444
1773202_at	SPBC887.19	rft1		flippase	YBL020W	0.144444444	0.066666667	0.488888889	0	0.344444444	0
1773414_at	SPBC8D2.01	gsk31		serine/threonine protein kinase Gsk31	YDL079C|YMR139W|YNL307C	-0.077777778	0	-0.166666667	-0.85	0	0.033333333
1776486_at	SPBC8D2.02c	SPBC8D2.02c		vacuolar sorting protein	YOL129W	0.055555556	0	0	-0.15	0	0
1775592_at	SPBC8D2.03c	hhf2	"ams3,h4.2"	histone H4	YBR009C|YNL030W	0	0	0.211111111	0.475	0	0
1777061_at	SPBC8D2.04	hht2	h3.2	histone H3	YBR010W|YNL031C	0	0	0.166666667	0.1	0.188888889	0.022222222
1771913_at	SPBC8D2.05c	sfi1		spindle pole body protein Sfi1	YLL003W	0	0	-0.277777778	0.5	0	0
1773898_at	SPBC8D2.06	SPBC8D2.06		isoleucine-tRNA ligase	YBL076C	0	0	0	-0.075	0	0
1775907_at	SPBC8D2.07c	sfc9		transcription factor TFIIIC complex subunit Sfc9	NONE	0	0	0	0	0	-0.066666667
1773504_at	SPBC8D2.09c	SPBC8D2.09c		U2 snRNP-associated protein	YIR009W	-0.977777778	1.477777778	-0.488888889	-0.2	-0.088888889	0.911111111
1774131_at	SPBC8D2.10c	rmt3	rmt3	type I ribosomal protein arginine methytransferase Rmt3	NONE	0	0	-0.666666667	-0.55	-0.577777778	-0.422222222
1779969_at	SPBC8D2.11	SPBC8D2.11		sequence orphan	NONE	0	0	0.655555556	0.225	0.077777778	0
1775798_at	SPBC8D2.12c	SPBC8D2.12c		conserved protein	YGR021W	0	-0.044444444	0	0.375	0.144444444	0
1777794_at	SPBC8D2.13	SPBC8D2.13		SHQ1 family protein	YIL104C	0	0	0	0.55	0.388888889	0.033333333
1771625_at	SPBC8D2.14c	sed5		SNARE	YLR026C	0	0	0	0.1	0	0
1775845_at	SPBC8D2.15	SPBC8D2.15		lipoic acid synthetase	YOR196C	0	0	-0.1	-0.5	0	-0.033333333
1774519_at	SPBC8D2.16c	SPBC8D2.16c		conserved eukaryotic protein	YGR283C|YMR310C	-0.055555556	0	-0.166666667	0	0.188888889	0
1771338_at	SPBC8D2.17	SPBC8D2.17		"alpha-1,2-galactosyltransferase"	YDR245W|YJL183W	0	-0.188888889	0	0.65	0.433333333	0.055555556
1770986_at	SPBC8D2.18c	SPBC8D2.18c		adenosylhomocysteinase	YER043C	0	0.011111111	0.055555556	-0.2	0	0
1776186_at	SPBC8D2.19	mde3		serine/threonine protein kinase Mde3	YJL106W	0	0	0	0	0	-0.411111111
1774118_at	SPBC8D2.20c	sec31		COPII-coated vesicle component	YDL195W	-0.066666667	-0.277777778	0.066666667	0	0.188888889	0
1775326_at	SPBC8E4.01c	SPBC8E4.01c	SPBP4G3.01	inorganic phosphate transporter	YML123C	0	0.044444444	-1.866666667	-0.775	-0.811111111	-0.388888889
1773458_at	SPBC8E4.02c	SPBC8E4.02c		sequence orphan	NONE	-0.8	-1.211111111	-1.377777778	1.275	0.511111111	0
1779474_at	SPBC8E4.03	SPBC8E4.03		agmatinase 2	NONE	0	-0.388888889	-1.377777778	-1.275	-1.233333333	-0.622222222
1773822_at	SPBC8E4.04	SPBC8E4.04		aldo/keto reductase	YDR368W|YOR120W	0.1	0	0.788888889	-0.075	-0.088888889	0.022222222
1770827_at	SPBC8E4.05c	SPBC8E4.05c		"3-carboxy-cis,cis-muconate cycloisomerase"	NONE	0.222222222	0	2.6	0.525	0.9	0.122222222
1780236_at	SPBC902.02c	ctf18	chl12	DNA replication factor C complex subunit Ctf18	YMR078C	0	0	0	0.575	0.133333333	0
1773243_at	SPBC902.03	SPBC902.03		Spo7 homolog	YAL009W	0.088888889	0.311111111	-0.411111111	-0.125	0	0
1771885_at	SPBC902.04	SPBC902.04		rrm RNA recognition motif	NONE	-0.055555556	0	-0.111111111	0.275	0	-0.022222222
1776284_at	SPBC902.05c	idh2	glu2	isocitrate dehydrogenase (NAD+) subunit 2	YOR136W	0	0	0.5	0.125	0.288888889	0
1776924_at	SPBC902.06	mto2		MT organizer Mto2	NONE	-0.3	-0.144444444	-0.322222222	0	0	0
1774607_at	SPBC947.01	sur2		AAA family ATPase	YER047C|YPL074W	-0.6	0	0.566666667	0.325	0.444444444	0.677777778
1775656_at	SPBC947.02	apl2		AP-1 adaptor complex subunit Apl2	YKL135C	-0.111111111	0	-0.233333333	0	0.033333333	0
1771532_at	SPBC947.03c	SPBC947.03c		sequence orphan	NONE	0.111111111	0.388888889	0.133333333	0	-0.255555556	0
1774336_at	SPBC947.04	SPBC947.04		glycoprotein	NONE	1.711111111	1.711111111	-1.688888889	-2.1	-1.922222222	-1.233333333
1770965_at	SPBC947.05c	SPBC947.05c		ferric-chelate reductase	YGL160W|YKL220C|YLL051C|YLR047C|YLR214W|YNR060W|YOL152W|YOR381W|YOR384W	0.644444444	0.433333333	3.666666667	0	0	-0.133333333
1777411_at	SPBC947.06c	SPBC947.06c		spermidine family transporter	YLL028W	-0.866666667	0	-0.288888889	-1.225	-1.377777778	-0.166666667
1775113_at	SPBC947.07	SPBC947.07		surfeit locus (SURF40 family)	YKL082C	0	-0.055555556	0.1	1.425	0.222222222	0
1779879_at	SPBC947.08c	SPBC947.08c		histone promoter control protein Hpc2	YBR215W	0	0	0.666666667	0.125	0	0
1770325_at	SPBC947.09	SPBC947.09		conserved fungal protein	YDR533C|YMR322C|YOR391C|YPL280W	0	0	0.855555556	0	0.311111111	-0.044444444
1769769_at	SPBC947.10	SPBC947.10		zinc finger protein	YKL034W	0	0	0.755555556	0.125	0.6	0.088888889
1774381_at	SPBC947.11c	elg1		DNA replication factor C complex subunit Elg1	YOR144C	0	0	0	0	-0.055555556	-0.088888889
1777588_at	SPBC947.12	kms2		coiled-coil	NONE	0	0	0	0.35	0	0
1777075_at	SPBC947.13	rba50		RNA polymerase II associated protein	YDR527W	0.133333333	0	0	0	0.266666667	0.188888889
1773463_at	SPBC947.14c	SPBC947.14c		sequence orphan	NONE	0	-0.2	0.166666667	0.75	0.966666667	0.466666667
1779733_at	SPBC947.15c	SPBC947.15c		NADH dehydrogenase	YDL085W|YML120C|YMR145C	-0.044444444	0	-0.066666667	-0.025	-0.044444444	-0.155555556
1775084_at	SPBC9B6.03	SPBC9B6.03		zinc finger protein	YGL023C	-0.444444444	0.088888889	0.433333333	0.95	-0.355555556	0.177777778
1775102_at	SPBC9B6.04c	tuf1		mitochondrial translation elongation factor EF-Tu Tuf1	YOR187W	0	0	0.033333333	-0.4	-0.177777778	0
1779037_at	SPBC9B6.05c	lsm3		U6 snRNP-associated protein	YLR438C-A	0	0	-0.422222222	0	0	-0.022222222
1776475_at	SPBC9B6.06	mrpl10		mitochondrial ribosomal protein subunit L15	YNL284C	0	-0.088888889	0	-0.35	0	0
1771555_at	SPBC9B6.07	SPBC9B6.07		nucleolar protein Nop52 family	YDR087C	-0.122222222	-0.177777778	-0.366666667	0.55	0	-0.033333333
1775027_at	SPBC9B6.08	clc1		clathrin light chain (EMBL AB011822)	YGR167W	0	0	-0.1	-0.1	0.055555556	0.044444444
1771582_at	SPBC9B6.09c	SPBC9B6.09c		mitochondrial peptide-transporting ATPase	YLR188W|YPL270W	0	0	0	0.075	0	0
1771306_at	SPBC9B6.10	cdc37		chaperone	YDR168W	0	-0.044444444	0.622222222	0.65	0.877777778	0.4
1778269_at	SPBC9B6.11c	SPBC9B6.11c		cr4p-like	YML118W|YMR285C	0	-0.211111111	0	0.075	0	-0.044444444
1776336_s_at	SPBCPT2R1.02	SPBCPT2R1.02		sequence orphan	NONE	1.411111111	0.055555556	2.722222222	3.55	2.366666667	-0.055555556
1778137_s_at	SPBCPT2R1.05c	SPBCPT2R1.05c		pseudogene		0	0	0	0	0	0
1773860_at	SPBCPT2R1.06c	SPBCPT2R1.06c		pseudogene		0	0	0	0	0.266666667	0
1775967_at	SPBCPT2R1.08c	SPBCPT2R1.08c		RecQ type DNA helicase	NONE	4.111111111	3.988888889	3.044444444	1.425	2.855555556	0.755555556
1779068_s_at	SPBCPT2R1.08c	SPBCPT2R1.08c		RecQ type DNA helicase	NONE	3.377777778	3.4	2.644444444	0.875	3.044444444	0.388888889
1774683_at	SPBP16F5.02	mcs2		cyclin Mcs2	YPR025C	0	0	0	0	0.122222222	0
1771339_at	SPBP16F5.03c	SPBP16F5.03c		phosphatidylinositol kinase	YHR099W	0	-0.144444444	0.255555556	0	0	0
1770826_at	SPBP16F5.04	ubc3	ubcp3	ubiquitin conjugating enzyme	YDR054C|YMR022W	0	-0.155555556	0.177777778	0	-0.044444444	0
1774934_at	SPBP16F5.05c	SPBP16F5.05c		ankyrin repeat protein	YPL239W	0	-0.044444444	-0.433333333	0.6	0.1	-0.133333333
1774788_at	SPBP16F5.06	SPBP16F5.06		rrm RNA recognition motif	YOL144W	-0.111111111	-0.144444444	-0.4	0.375	-0.244444444	-0.3
1779603_at	SPBP16F5.07	apm1		AP-1 adaptor complex	YPL259C	0	-0.144444444	-0.177777778	-0.2	0	0
1777735_at	SPBP16F5.08c	SPBP16F5.08c		flavin dependent monooxygenase	YHR176W	0.166666667	0	0	-0.6	-0.633333333	-0.4
1770919_at	SPBP18G5.02	SPBP18G5.02		CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	YCL004W	0	0	0.7	0.525	0.277777778	-0.044444444
1775930_at	SPBP18G5.03	SPBP18G5.03		sequence orphan	NONE	0	-0.7	0	0.45	0	0
1771647_at	SPBP19A11.01	SPBP19A11.01		glycine decarboxylase complex subunit H	YAL044C	0	0	0	-0.25	0	0
1776755_at	SPBP19A11.02c	SPBP19A11.02c		glycoprotein	NONE	0.022222222	-0.166666667	0	0.65	0.322222222	0
1774799_at	SPBP19A11.03c	mts4	rpn1	19S proteasome regulatory subunit Mts4	YHR027C	0	0	0	0	0.155555556	0
1769930_at	SPBP19A11.04c	mor2	cps12	morphogenesis protein Mor2	YIL129C	0	0	0.377777778	0	0	0
1772169_at	SPBP19A11.06	lid2	SPBP4H10.01	Lid2 complex subunit Lid2	YMR176W	-0.177777778	-0.055555556	0.311111111	0	0.055555556	0
1774322_at	SPBP19A11.07c	SPBP19A11.07c	SPBP4H10.02c	conserved eukaryotic protein	NONE	0	-0.388888889	0.622222222	0.175	0.066666667	-0.222222222
1771203_at	SPBP22H7.02c	SPBP22H7.02c		RNA-binding protein	YPR112C	-0.333333333	-0.255555556	-0.066666667	0.25	0	0
1769360_at	SPBP22H7.03	SPBP22H7.03		sequence orphan	NONE	0	0	0.5	0.825	0.122222222	0
1779794_at	SPBP22H7.04	SPBP22H7.04		sequence orphan	NONE	0.211111111	0.344444444	0.155555556	0	-0.088888889	0.066666667
1777508_at	SPBP22H7.05c	SPBP22H7.05c		TAT-binding protein homolog	YGR270W	0	0	0.555555556	1	0.577777778	0.1
1775980_at	SPBP22H7.06	SPBP22H7.06		nicotinamide riboside kinase	YNL129W	0	0	-0.588888889	0	-0.044444444	0
1775434_at	SPBP22H7.07	prp5	cwf1	WD repeat protein Prp5	YPL151C	0	-0.122222222	0	0	0	0
1774048_at	SPBP22H7.08	rps1002	"rps10-2,rps10B"	40S ribosomal protein S10	YMR230W|YOR293W	0	0.044444444	0	-0.075	0.022222222	0
1776245_at	SPBP22H7.09c	mis15		kinetochore protein Mis15	YDR254W	0	-0.066666667	0	-0.1	0	0
1770652_at	SPBP23A10.02	SPBP23A10.02		hypothetical protein	YMR123W	0.255555556	0	-0.122222222	0.775	0.388888889	0.033333333
1774382_at	SPBP23A10.03c	SPBP23A10.03c		conserved eukaryotic protein	YDR511W	-0.388888889	0	0.422222222	0	0.022222222	0.177777778
1773914_at	SPBP23A10.04	apc2		anaphase-promoting complex subunit Apc2	YLR127C	0	0	0.766666667	0	0.555555556	0.055555556
1779519_at	SPBP23A10.05	SPBP23A10.05		conserved fungal protein	NONE	0	-0.4	0	0.275	0.177777778	0
1775943_at	SPBP23A10.06	SPBP23A10.06		mitochondrial carrier	YGR257C	0.333333333	0.133333333	-0.055555556	0	-0.433333333	-0.066666667
1773335_at	SPBP23A10.07	rpa2		DNA-directed RNA polymerase I complex subunit Rpa2	YPR010C	-0.455555556	0	-0.188888889	0.15	-0.166666667	0
1777231_at	SPBP23A10.08	alp5		actin-like protein	YJL081C	-0.422222222	0.033333333	-0.522222222	-0.55	-0.133333333	0
1773274_at	SPBP23A10.09	SPBP23A10.09		GINS complex subunit Psf1	YDR013W	0	0	0	-0.075	0	0
1772543_at	SPBP23A10.10	ppk32		serine/threonine protein kinase	YGL083W	0	-0.133333333	-0.155555556	0.425	0.022222222	-0.033333333
1779598_at	SPBP23A10.11c	SPBP23A10.11c		glycoprotein	YBR162C|YJL171C	0.055555556	0.277777778	-0.566666667	0.25	-0.066666667	0
1777001_at	SPBP23A10.12	SPBP23A10.12		conserved eukaryotic protein	NONE	1.722222222	1.711111111	0.077777778	0	0.155555556	0
1771815_at	SPBP23A10.13	orc4	orp4	origin recognition complex subunit Orc4	YPR162C	0.033333333	0	0	0.325	0	-0.077777778
1775053_at	SPBP23A10.14c	SPBP23A10.14c		sequence orphan	NONE	0	0	0.755555556	0.125	0.622222222	0.422222222
1777003_at	SPBP23A10.15c	qcr1	mas1	mitochondrial processing peptidase complex alpha subunit	YBL045C|YLR163C	-0.233333333	0	-0.333333333	-0.9	-1	-0.4
1770992_at	SPBP23A10.16	tim18	sdh4	TIM22 inner membrane complex anchor subunit Tim18	YDR178W|YLR164W|YOR297C	-0.133333333	0.077777778	0.066666667	0	-0.233333333	0.166666667
1771377_at	SPBP26C9.02c	car1		arginase	YPL111W	0.333333333	0	-0.077777778	-0.45	-0.677777778	-0.022222222
1770434_at	SPBP26C9.03c	SPBP26C9.03c		iron ion transporter	YMR319C	0.388888889	0.211111111	-1.133333333	-1.25	-1.244444444	-0.233333333
1774197_at	SPBP35G2.02	SPBP35G2.02		conserved eukaryotic protein	NONE	0.144444444	0.133333333	1.166666667	0.2	0.855555556	0.677777778
1772569_at	SPBP35G2.03c	sgo1		shugoshin	YOR073W	0	-0.155555556	0.444444444	1.775	1.011111111	0
1773334_at	SPBP35G2.04c	SPBP35G2.04c		sequence orphan	NONE	0.044444444	-0.055555556	0	0	0.133333333	0.1
1773846_at	SPBP35G2.05c	cki2		serine/threonine protein kinase Cki2	YER123W|YHR135C|YNL154C	0	0	0.166666667	0.4	0	-0.033333333
1772290_at	SPBP35G2.06c	nup131	Nup133a	nucleoporin	YKR082W	0.122222222	0	0.666666667	0.25	0.455555556	0
1774747_at	SPBP35G2.07	ilv1		acetolactate synthase catalytic subunit	YMR108W	0	0	0	-0.775	-0.377777778	0
1774374_at	SPBP35G2.08c	SPBP35G2.08c		zinc finger protein	YDL175C|YIL079C	0	0	-0.066666667	0	0.077777778	0
1770555_at	SPBP35G2.09	SPBP35G2.09		U1 snRNP-associated protein	YLR298C	0	0	0	0.5	0.377777778	0
1771123_at	SPBP35G2.10	SPBP35G2.10		zinc finger protein	NONE	0.288888889	0	0.477777778	0.275	0.177777778	0.044444444
1778242_at	SPBP35G2.11c	SPBP35G2.11c		zinc finger protein	NONE	-1.177777778	-0.233333333	0.244444444	-0.075	0.044444444	0.322222222
1770915_at	SPBP35G2.12	SPBP35G2.12		nucleoside diphosphate-sugar hydrolase	YBR111C	0	-0.055555556	0.5	0.25	0.366666667	0
1770175_at	SPBP35G2.13c	swc2		chromatin remodeling complex subunit Swc2	YDR485C	0	-0.144444444	0.811111111	1.25	0.544444444	0
1779303_at	SPBP35G2.14	SPBP35G2.14		RNA-binding protein	YJR091C|YPR042C	0	0	0.044444444	-0.6	0.077777778	0
1778067_at	SPBP4G3.02	pho1		acid phosphatase Pho1	YAR071W|YBR092C|YBR093C|YDL024C|YHR215W	0.355555556	0.388888889	-1.2	-0.375	-0.544444444	0.033333333
1774284_at	SPBP4G3.03	SPBP4G3.03		sequence orphan	NONE	0	0	7.677777778	6.225	6.788888889	4.488888889
1774681_at	SPBP4H10.03	oxa102	"oxa1,oxa1-2,oxa1sp2"	mitochondrial inner membrane translocase Oxa102	YER154W	-0.055555556	-0.188888889	-1.011111111	0.15	-0.755555556	-0.655555556
1771420_at	SPBP4H10.04	ppb1		serine/threonine protein phosphatase Ppb1	YLR433C|YML057W	0	-0.155555556	0.211111111	0	0.122222222	0
1773705_at	SPBP4H10.05c	spe2		S-adenosylmethionine decarboxylase proenzyme Spe2	YOL052C	0	0	0	-0.2	0	-0.033333333
1778540_at	SPBP4H10.06c	cut14	smc2	condensin subunit Cut14	YFR031C	-0.2	-0.733333333	0	0.725	0.144444444	0
1771662_at	SPBP4H10.07	SPBP4H10.07		zinc finger protein	NONE	-0.233333333	0	0.4	-0.2	0.211111111	0.033333333
1776668_at	SPBP4H10.08	qcr10		ubiquinol-cytochrome-c reductase complex subunit Qcr10	YHR001W-A	0	0	-0.111111111	0.05	0	-0.033333333
1769752_at	SPBP4H10.09	rsv1		transcription factor Rsv1	YER028C|YGL035C|YGL209W	0	0.222222222	0.622222222	-0.325	0	0
1773037_at	SPBP4H10.10	SPBP4H10.10		rhomboid family protease	NONE	0.022222222	0	2.144444444	-0.7	1	0.255555556
1779566_at	SPBP4H10.11c	SPBP4H10.11c		long-chain-fatty-acid-CoA ligase	YIL009W|YMR246W|YOR317W	-0.055555556	-0.111111111	0	-0.5	-0.222222222	-0.233333333
1769700_at	SPBP4H10.12	SPBP4H10.12		conserved protein (fungi and bacteria)	YBR137W	0	-0.211111111	0.788888889	0.175	0.122222222	0.077777778
1776411_at	SPBP4H10.13	rps2302	rps23-2	40S ribosomal protein S23	YGR118W|YPR132W	0	0	0	-0.125	0	0
1778699_at	SPBP4H10.14c	SPBP4H10.14c		sequence orphan	NONE	-0.566666667	0	-0.722222222	0.55	-0.177777778	-0.133333333
1774875_at	SPBP4H10.15	SPBP4H10.15		aconitate hydratase		0	0	0	0	0.188888889	0
1772276_at	SPBP4H10.16c	SPBP4H10.16c		phosphatase activator	YOR043W	-0.066666667	0	0.511111111	0.425	0.066666667	0
1771448_at	SPBP4H10.17c	SPBP4H10.17c		mitochondrial ribosomal small subunit	YHR075C	0	-0.422222222	0.555555556	0.15	0.488888889	0.111111111
1774059_at	SPBP4H10.18c	SPBP4H10.18c		sequence orphan	NONE	0	-0.322222222	0	0.3	0.488888889	0.066666667
1774872_at	SPBP4H10.19c	SPBP4H10.19c		calreticulin/calnexin homolog	NONE	0	-0.055555556	0.811111111	0.55	0.355555556	0
1775301_at	SPBP4H10.20	nhm1	DcpS	conserved eukaryotic protein	YLR270W|YOR173W	0	0	0	0.175	0.266666667	-0.044444444
1773190_at	SPBP4H10.21c	sld5		GINS complex subunit Sld5	YDR489W	0	-0.455555556	0	0.45	0.233333333	-0.033333333
1773781_at	SPBP8B7.01c	SPBP8B7.01c		sequence orphan	NONE	0.655555556	0.033333333	0	0.7	0.233333333	-0.066666667
1771400_at	SPBP8B7.02	SPBP8B7.02		sequence orphan	NONE	0	0	0	0.4	0.588888889	0.044444444
1769949_at	SPBP8B7.03c	rpl402	"rpl4-2,rpl4"	60S ribosomal protein L2	YBR031W|YDR012W	0	0.033333333	0.011111111	-0.125	0.044444444	0
1775502_at	SPBP8B7.04	SPBP8B7.04		sequence orphan	NONE	0	0	0.355555556	1.45	1.322222222	0.344444444
1776038_at	SPBP8B7.05c	SPBP8B7.05c		carbonic anhydrase	YNL036W	0.011111111	0.055555556	-0.055555556	-0.95	-0.755555556	-0.266666667
1773364_at	SPBP8B7.06	rpp201	"rpp2,rpp2-1"	60S acidic ribosomal protein P2A subunit	YDR382W|YOL039W	0	0	0	-0.075	0	0
1780090_at	SPBP8B7.07c	set6		histone lysine methyltransferase Set6	NONE	0	0	0	0.075	0.088888889	-0.044444444
1776818_at	SPBP8B7.08c	SPBP8B7.08c		leucine carboxyl methyltransferase	YDR435C	0	0	-0.066666667	0	0.033333333	-0.088888889
1773146_at	SPBP8B7.09c	SPBP8B7.09c		exportin t	YKL205W	0	-0.044444444	-0.066666667	0.225	0.1	-0.044444444
1776521_at	SPBP8B7.10c	SPBP8B7.10c		U3 snoRNP-associated protein	YOR078W	-0.155555556	-0.588888889	0	1	0.177777778	0
1769855_at	SPBP8B7.11	nxt3		Ubiquitin protease cofactor	YNR051C	-0.088888889	0	-0.744444444	-0.6	-0.044444444	0
1770813_at	SPBP8B7.12c	fta3	sma3	Sim4 and Mal2 associated (4 and 2 associated) protein 3	NONE	-0.122222222	-0.511111111	-0.377777778	0.025	-0.188888889	-0.2
1778080_at	SPBP8B7.13	SPBP8B7.13		sequence orphan	NONE	0	0	0.388888889	-0.4	0.111111111	0.111111111
1779570_at	SPBP8B7.14c	dpb2		DNA polymerase epsilon catalytic subunit b Dpb2	YPR175W	-0.044444444	-0.4	-0.388888889	0.475	0.033333333	0
1777747_at	SPBP8B7.15c	SPBP8B7.15c		zinc finger protein	YKL059C	0.066666667	0	0.366666667	0.475	0.677777778	0.222222222
1772775_at	SPBP8B7.16c	dbp2		DEAD/DEAH box helicase	YNL112W	-0.555555556	0.088888889	-0.433333333	1.75	-0.211111111	-0.166666667
1773551_at	SPBP8B7.17c	SPBP8B7.17c		phosphomethylpyrimidine kinase	YOL055C|YPL258C|YPR121W	0	0	0	0.5	0.166666667	0
1770041_at	SPBP8B7.18c	SPBP8B7.18c		phosphomethylpyrimidine kinase	YOL055C|YPL258C|YPR121W	0	0	0.155555556	0.35	0.122222222	0
1775260_at	SPBP8B7.19	SPBP8B7.19		FACT complex component	YGL207W	0	0	0.033333333	0.425	0.222222222	0
1778341_at	SPBP8B7.20c	SPBP8B7.20c		RNA methyltransferase Nop2	YNL061W	-0.044444444	-0.055555556	-0.166666667	0.9	0.111111111	-0.022222222
1776436_at	SPBP8B7.21	ubp3		ubiquitin C-terminal hydrolase activity	YER151C	0	0	-0.788888889	0	0	0
1772601_at	SPBP8B7.22	erd2		HDEL receptor	YBL040C	0	0	0	0	0.133333333	0.022222222
1777246_at	SPBP8B7.23	SPBP8B7.23		ubiquitin-protein ligase (E3)	YLR427W	-0.077777778	0.055555556	1.066666667	0.65	0.855555556	0.722222222
1777696_at	SPBP8B7.24c	atg8		autophagy associated protein Atg8	YBL078C	0	0	1.166666667	0.375	0.6	0.444444444
1777052_at	SPBP8B7.25	cyp4		cyclophilin	YDR304C|YHR057C	0	0	0.022222222	0	0.1	0
1773308_at	SPBP8B7.26	SPBP8B7.26		proline-rich protein	NONE	0	0	0.155555556	0.075	0	0.077777778
1769912_at	SPBP8B7.27	SPBP8B7.27		ubiquitin-protein ligase (E3)	YJR036C	0	0	0.988888889	0	0	-0.044444444
1771360_at	SPBP8B7.28c	SPBP8B7.28c		sequence orphan	NONE	0	0	0.166666667	0.925	1.166666667	0.233333333
1776325_at	SPBP8B7.29	SPBP8B7.29		para-aminobenzoate synthase	YNR033W	-0.177777778	0	0.266666667	0.3	0.4	0.277777778
1772397_at	SPBP8B7.30c	SPBP8B7.30c		transcription factor	NONE	0	-0.411111111	0.733333333	0.3	0	0
1772390_at	SPBP8B7.31	SPBP8B7.31		acid phosphatase	YER134C	0.055555556	0	0	0.575	0.311111111	0
1771750_at	SPBPB10D8.01	SPBPB10D8.01		membrane transporter	YLL055W	4.111111111	3.966666667	2.811111111	-1.65	-1.3	-0.088888889
1778239_at	SPBPB10D8.02c	SPBPB10D8.02c		arylsulfatase	NONE	4.466666667	4.177777778	4.788888889	-1.525	-1.133333333	-0.055555556
1779838_at	SPBPB10D8.03	SPBPB10D8.03		pseudogene		3.988888889	4.211111111	3.222222222	0	0	0
1772011_s_at	SPBPB10D8.07c	SPBPB10D8.07c		malate permease	YPL092W	0.5	0.377777778	0.144444444	0.125	0	0
1777434_at	SPBPB21E7.01c	eno102	"SPAP8B6.07c,SPBPB8B6.07c,SPAPB21E7.01c,eno1"	enolase	YGR254W|YHR174W|YMR323W|YOR393W|YPL281C	1	0.688888889	6.022222222	1.9	1.222222222	0
1770278_at	SPBPB21E7.02c	SPBPB21E7.02c		pseudogene		0	0	3.422222222	0.925	0	-0.555555556
1773251_at	SPBPB21E7.04c	SPBPB21E7.04c	SPAPB21E7.04c	S-adenosylmethionine-dependent methyltransferase	NONE	3.222222222	0	8.777777778	4.325	4.655555556	2.722222222
1776082_at	SPBPB21E7.05	SPBPB21E7.05	SPAPB21E7.05	sequence orphan	NONE	0.522222222	0	0	0	0	0
1779602_at	SPBPB21E7.06	SPBPB21E7.06		pseudogene		0.744444444	0.622222222	4.544444444	0	0	0
